,title,abstract
10,Multiple Uncertainties in Time-Variant Cosmological Particle Data,"  Though the mediums for visualization are limited, the potential dimensions of
a dataset are not. In many areas of scientific study, understanding the
correlations between those dimensions and their uncertainties is pivotal to
mining useful information from a dataset. Obtaining this insight can
necessitate visualizing the many relationships among temporal, spatial, and
other dimensionalities of data and its uncertainties. We utilize multiple views
for interactive dataset exploration and selection of important features, and we
apply those techniques to the unique challenges of cosmological particle
datasets. We show how interactivity and incorporation of multiple visualization
techniques help overcome the problem of limited visualization dimensions and
allow many types of uncertainty to be seen in correlation with other variables.
"
11,Complex Eigenvalues for Binary Subdivision Schemes,"  Convergence properties of binary stationary subdivision schemes for curves
have been analyzed using the techniques of z-transforms and eigenanalysis.
Eigenanalysis provides a way to determine derivative continuity at specific
points based on the eigenvalues of a finite matrix. None of the well-known
subdivision schemes for curves have complex eigenvalues. We prove when a
convergent scheme with palindromic mask can have complex eigenvalues and that a
lower limit for the size of the mask exists in this case. We find a scheme with
complex eigenvalues achieving this lower bound. Furthermore we investigate this
scheme numerically and explain from a geometric viewpoint why such a scheme has
not yet been used in computer-aided geometric design.
"
12,Discrete Complex Structure on Surfel Surfaces,"  This paper defines a theory of conformal parametrization of digital surfaces
made of surfels equipped with a normal vector. The main idea is to locally
project each surfel to the tangent plane, therefore deforming its aspect-ratio.
It is a generalization of the theory known for polyhedral surfaces. The main
difference is that the conformal ratios that appear are no longer real in
general. It yields a generalization of the standard Laplacian on weighted
graphs.
"
13,PVM-Distributed Implementation of the Radiance Code,"  The Parallel Virtual Machine (PVM) tool has been used for a distributed
implementation of Greg Ward's Radiance code. In order to generate exactly the
same primary rays with both the sequential and the parallel codes, the quincunx
sampling technique used in Radiance for the reduction of the number of primary
rays by interpolation, must be left untouched in the parallel implementation.
The octree of local ambient values used in Radiance for the indirect
illumination has been shared among all the processors. Both static and dynamic
image partitioning techniques which replicate the octree of the complete scene
in all the processors and have load-balancing, have been developed for one
frame rendering. Speedups larger than 7.5 have been achieved in a network of 8
workstations. For animation sequences, a new dynamic partitioning distribution
technique with superlinear speedups has also been developed.
"
14,"Realistic Haptic Rendering of Interacting Deformable Objects in Virtual
  Environments","  A new computer haptics algorithm to be used in general interactive
manipulations of deformable virtual objects is presented. In multimodal
interactive simulations, haptic feedback computation often comes from contact
forces. Subsequently, the fidelity of haptic rendering depends significantly on
contact space modeling. Contact and friction laws between deformable models are
often simplified in up to date methods. They do not allow a ""realistic""
rendering of the subtleties of contact space physical phenomena (such as slip
and stick effects due to friction or mechanical coupling between contacts). In
this paper, we use Signorini's contact law and Coulomb's friction law as a
computer haptics basis. Real-time performance is made possible thanks to a
linearization of the behavior in the contact space, formulated as the so-called
Delassus operator, and iteratively solved by a Gauss-Seidel type algorithm.
Dynamic deformation uses corotational global formulation to obtain the Delassus
operator in which the mass and stiffness ratio are dissociated from the
simulation time step. This last point is crucial to keep stable haptic
feedback. This global approach has been packaged, implemented, and tested.
Stable and realistic 6D haptic feedback is demonstrated through a clipping task
experiment.
"
15,Discrete schemes for Gaussian curvature and their convergence,"  In this paper, several discrete schemes for Gaussian curvature are surveyed.
The convergence property of a modified discrete scheme for the Gaussian
curvature is considered. Furthermore, a new discrete scheme for Gaussian
curvature is resented. We prove that the new scheme converges at the regular
vertex with valence not less than 5. By constructing a counterexample, we also
show that it is impossible for building a discrete scheme for Gaussian
curvature which converges over the regular vertex with valence 4. Finally,
asymptotic errors of several discrete scheme for Gaussian curvature are
compared.
"
16,"Size matters: performance declines if your pixels are too big or too
  small","  We present a conceptual model that describes the effect of pixel size on
target acquisition. We demonstrate the use of our conceptual model by applying
it to predict and explain the results of an experiment to evaluate users'
performance in a target acquisition task involving three distinct display
sizes: standard desktop, small and large displays. The results indicate that
users are fastest on standard desktop displays, undershoots are the most common
error on small displays and overshoots are the most common error on large
displays. We propose heuristics to maintain usability when changing displays.
Finally, we contribute to the growing body of evidence that amplitude does
affect performance in a display-based pointing task.
"
17,Morphing of Triangular Meshes in Shape Space,"  We present a novel approach to morph between two isometric poses of the same
non-rigid object given as triangular meshes. We model the morphs as linear
interpolations in a suitable shape space $\mathcal{S}$. For triangulated 3D
polygons, we prove that interpolating linearly in this shape space corresponds
to the most isometric morph in $\mathbb{R}^3$. We then extend this shape space
to arbitrary triangulations in 3D using a heuristic approach and show the
practical use of the approach using experiments. Furthermore, we discuss a
modified shape space that is useful for isometric skeleton morphing. All of the
newly presented approaches solve the morphing problem without the need to solve
a minimization problem.
"
18,Neural networks in 3D medical scan visualization,"  For medical volume visualization, one of the most important tasks is to
reveal clinically relevant details from the 3D scan (CT, MRI ...), e.g. the
coronary arteries, without obscuring them with less significant parts. These
volume datasets contain different materials which are difficult to extract and
visualize with 1D transfer functions based solely on the attenuation
coefficient. Multi-dimensional transfer functions allow a much more precise
classification of data which makes it easier to separate different surfaces
from each other. Unfortunately, setting up multi-dimensional transfer functions
can become a fairly complex task, generally accomplished by trial and error.
This paper explains neural networks, and then presents an efficient way to
speed up visualization process by semi-automatic transfer function generation.
We describe how to use neural networks to detect distinctive features shown in
the 2D histogram of the volume data and how to use this information for data
classification.
"
19,"Quasi-Mandelbrot sets for perturbed complex analytic maps: visual
  patterns","  We consider perturbations of the complex quadratic map $ z \to z^2 +c$ and
corresponding changes in their quasi-Mandelbrot sets. Depending on particular
perturbation, visual forms of quasi-Mandelbrot set changes either sharply (when
the perturbation reaches some critical value) or continuously. In the latter
case we have a smooth transition from the classical form of the set to some
forms, constructed from mostly linear structures, as it is typical for
two-dimensional real number dynamics. Two examples of continuous evolution of
the quasi-Mandelbrot set are described.
"
20,On the role of metaphor in information visualization,"  The concept of metaphor, in particular graphical (or visual) metaphor, is
central to the field of information visualization. Information graphics and
interactive information visualization systems employ a variety of metaphorical
devices to make abstract, complex, voluminous, or otherwise
difficult-to-comprehend information understandable in graphical terms. This
paper explores the use of metaphor in information visualization, advancing the
theory previously argued by Johnson, Lakoff, Tversky et al. that many
information graphics are metaphorically understood in terms of cognitively
entrenched spatial patterns known as image schemas. These patterns serve to
structure and constrain abstract reasoning processes via metaphorical
projection operations that are grounded in everyday perceptual experiences with
phenomena such as containment, movement, and force dynamics. Building on
previous research, I argue that information graphics promote comprehension of
their target information through the use of graphical patterns that invoke
these preexisting schematic structures. I further theorize that the degree of
structural alignment of a particular graphic with one or more corresponding
image schemas accounts for its perceived degree of intuitiveness. Accordingly,
image schema theory can provide a powerful explanatory and predictive framework
for visualization research. I review relevant theories of analogy and metaphor,
and discuss the image schematic properties of several common types of
information graphic. I conclude with the proposal that the inventory of image
schemas culled from linguistic studies can serve as the basis for an inventory
of design elements suitable for developing intuitive and effective new
information visualization techniques.
"
21,"Perspective Drawing of Surfaces with Line Hidden Line Elimination,
  Dibujando Superficies En Perspectiva Con Eliminacion De Lineas Ocultas","  An efficient computer algorithm is described for the perspective drawing of a
wide class of surfaces. The class includes surfaces corresponding lo
single-valued, continuous functions which are defined over rectangular domains.
The algorithm automatically computes and eliminates hidden lines. The number of
computations in the algorithm grows linearly with the number of sample points
on the surface to be drawn. An analysis of the algorithm is presented, and
extensions lo certain multi-valued functions are indicated. The algorithm is
implemented and tested on .Net 2.0 platform that left interactive use. Running
times are found lo be exceedingly efficient for visualization, where
interaction on-line and view-point control, enables effective and rapid
examination of a surfaces from many perspectives.
"
22,Visualization Optimization : Application to the RoboCup Rescue Domain,"  In this paper we demonstrate the use of intelligent optimization
methodologies on the visualization optimization of virtual / simulated
environments. The problem of automatic selection of an optimized set of views,
which better describes an on-going simulation over a virtual environment is
addressed in the context of the RoboCup Rescue Simulation domain. A generic
architecture for optimization is proposed and described. We outline the
possible extensions of this architecture and argue on how several problems
within the fields of Interactive Rendering and Visualization can benefit from
it.
"
23,Detecting the Most Unusual Part of a Digital Image,"  The purpose of this paper is to introduce an algorithm that can detect the
most unusual part of a digital image. The most unusual part of a given shape is
defined as a part of the image that has the maximal distance to all non
intersecting shapes with the same form.
  The method can be used to scan image databases with no clear model of the
interesting part or large image databases, as for example medical databases.
"
24,Interchanging Interactive 3-d Graphics for Astronomy,"  We demonstrate how interactive, three-dimensional (3-d) scientific
visualizations can be efficiently interchanged between a variety of mediums.
Through the use of an appropriate interchange format, and a unified interaction
interface, we minimize the effort to produce visualizations appropriate for
undertaking knowledge discovery at the astronomer's desktop, as part of
conference presentations, in digital publications or as Web content. We use
examples from cosmological visualization to address some of the issues of
interchange, and to describe our approach to adapting S2PLOT desktop
visualizations to the Web.
  Supporting demonstrations are available at
http://astronomy.swin.edu.au/s2plot/interchange/
"
25,"GPU-Based Interactive Visualization of Billion Point Cosmological
  Simulations","  Despite the recent advances in graphics hardware capabilities, a brute force
approach is incapable of interactively displaying terabytes of data. We have
implemented a system that uses hierarchical level-of-detailing for the results
of cosmological simulations, in order to display visually accurate results
without loading in the full dataset (containing over 10 billion points). The
guiding principle of the program is that the user should not be able to
distinguish what they are seeing from a full rendering of the original data.
Furthermore, by using a tree-based system for levels of detail, the size of the
underlying data is limited only by the capacity of the IO system containing it.
"
26,String Art: Circle Drawing Using Straight Lines,"  An algorithm to generate the locus of a circle using the intersection points
of straight lines is proposed. The pixels on the circle are plotted independent
of one another and the operations involved in finding the locus of the circle
from the intersection of straight lines are parallelizable. Integer only
arithmetic and algorithmic optimizations are used for speedup. The proposed
algorithm makes use of an envelope to form a parabolic arc which is consequent
transformed into a circle. The use of parabolic arcs for the transformation
results in higher pixel errors as the radius of the circle to be drawn
increases. At its current state, the algorithm presented may be suitable only
for generating circles for string art.
"
27,"The Good, the Bad, and the Ugly: three different approaches to break
  their watermarking system","  The Good is Blondie, a wandering gunman with a strong personal sense of
honor. The Bad is Angel Eyes, a sadistic hitman who always hits his mark. The
Ugly is Tuco, a Mexican bandit who's always only looking out for himself.
Against the backdrop of the BOWS contest, they search for a watermark in gold
buried in three images. Each knows only a portion of the gold's exact location,
so for the moment they're dependent on each other. However, none are
particularly inclined to share...
"
28,"Strong Spatial Mixing and Approximating Partition Functions of Two-State
  Spin Systems without Hard Constrains","  We prove Gibbs distribution of two-state spin systems(also known as binary
Markov random fields) without hard constrains on a tree exhibits strong spatial
mixing(also known as strong correlation decay), under the assumption that, for
arbitrary `external field', the absolute value of `inverse temperature' is
small, or the `external field' is uniformly large or small. The first condition
on `inverse temperature' is tight if the distribution is restricted to
ferromagnetic or antiferromagnetic Ising models.
  Thanks to Weitz's self-avoiding tree, we extends the result for sparse on
average graphs, which generalizes part of the recent work of Mossel and
Sly\cite{MS08}, who proved the strong spatial mixing property for ferromagnetic
Ising model. Our proof yields a different approach, carefully exploiting the
monotonicity of local recursion. To our best knowledge, the second condition of
`external field' for strong spatial mixing in this paper is first considered
and stated in term of `maximum average degree' and `interaction energy'. As an
application, we present an FPTAS for partition functions of two-state spin
models without hard constrains under the above assumptions in a general family
of graphs including interesting bounded degree graphs.
"
29,"Linear-Time Algorithms for Geometric Graphs with Sublinearly Many Edge
  Crossings","  We provide linear-time algorithms for geometric graphs with sublinearly many
crossings. That is, we provide algorithms running in O(n) time on connected
geometric graphs having n vertices and k crossings, where k is smaller than n
by an iterated logarithmic factor. Specific problems we study include Voronoi
diagrams and single-source shortest paths. Our algorithms all run in linear
time in the standard comparison-based computational model; hence, we make no
assumptions about the distribution or bit complexities of edge weights, nor do
we utilize unusual bit-level operations on memory words. Instead, our
algorithms are based on a planarization method that ""zeroes in"" on edge
crossings, together with methods for extending planar separator decompositions
to geometric graphs with sublinearly many crossings. Incidentally, our
planarization algorithm also solves an open computational geometry problem of
Chazelle for triangulating a self-intersecting polygonal chain having n
segments and k crossings in linear time, for the case when k is sublinear in n
by an iterated logarithmic factor.
"
30,An analysis of a random algorithm for estimating all the matchings,"  Counting the number of all the matchings on a bipartite graph has been
transformed into calculating the permanent of a matrix obtained from the
extended bipartite graph by Yan Huo, and Rasmussen presents a simple approach
(RM) to approximate the permanent, which just yields a critical ratio
O($n\omega(n)$) for almost all the 0-1 matrices, provided it's a simple
promising practical way to compute this #P-complete problem. In this paper, the
performance of this method will be shown when it's applied to compute all the
matchings based on that transformation. The critical ratio will be proved to be
very large with a certain probability, owning an increasing factor larger than
any polynomial of $n$ even in the sense for almost all the 0-1 matrices. Hence,
RM fails to work well when counting all the matchings via computing the
permanent of the matrix. In other words, we must carefully utilize the known
methods of estimating the permanent to count all the matchings through that
transformation.
"
31,Polyomino-Based Digital Halftoning,"  In this work, we present a new method for generating a threshold structure.
This kind of structure can be advantageously used in various halftoning
algorithms such as clustered-dot or dispersed-dot dithering, error diffusion
with threshold modulation, etc. The proposed method is based on rectifiable
polyominoes -- a non-periodic hierarchical structure, which tiles the Euclidean
plane with no gaps. Each polyomino contains a fixed number of discrete
threshold values. Thanks to its inherent non-periodic nature combined with
off-line optimization of threshold values, our polyomino-based threshold
structure shows blue-noise spectral properties. The halftone images produced
with this threshold structure have high visual quality. Although the proposed
method is general, and can be applied on any polyomino tiling, we consider one
particular case: tiling with G-hexominoes. We compare our polyomino-based
threshold structure with the best known state-of-the-art methods for generation
threshold matrices, and conclude considerable improvement achieved with our
method.
"
32,Visual tool for estimating the fractal dimension of images,"  This work presents a new Visual Basic 6.0 application for estimating the
fractal dimension of images, based on an optimized version of the box-counting
algorithm. Following the attempt to separate the real information from noise,
we considered also the family of all band-pass filters with the same band-width
(specified as parameter). The fractal dimension can be thus represented as a
function of the pixel color code. The program was used for the study of
paintings cracks, as an additional tool which can help the critic to decide if
an artistic work is original or not. In its second version, the application was
extended for working also with csv files and three-dimensional images.
"
33,A Standalone Markerless 3D Tracker for Handheld Augmented Reality,"  This paper presents an implementation of a markerless tracking technique
targeted to the Windows Mobile Pocket PC platform. The primary aim of this work
is to allow the development of standalone augmented reality applications for
handheld devices based on natural feature tracking. In order to achieve this
goal, a subset of two computer vision libraries was ported to the Pocket PC
platform. They were also adapted to use fixed point math, with the purpose of
improving the overall performance of the routines. The port of these libraries
opens up the possibility of having other computer vision tasks being executed
on mobile platforms. A model based tracking approach that relies on edge
information was adopted. Since it does not require a high processing power, it
is suitable for constrained devices such as handhelds. The OpenGL ES graphics
library was used to perform computer vision tasks, taking advantage of existing
graphics hardware acceleration. An augmented reality application was created
using the implemented technique and evaluations were done regarding tracking
performance and accuracy
"
34,The Digital Restoration of Da Vinci's Sketches,"  A sketch, found in one of Leonardo da Vinci's notebooks and covered by the
written notes of this genius, has been recently restored. The restoration
reveals a possible self-portrait of the artist, drawn when he was young. Here,
we discuss the discovery of this self-portrait and the procedure used for
restoration. Actually, this is a restoration performed on the digital image of
the sketch, a procedure that can easily extended and applied to ancient
documents for studies of art and palaeography.
"
35,"Adaptive Mesh Approach for Predicting Algorithm Behavior with
  Application to Visibility Culling in Computer Graphics","  We propose a concise approximate description, and a method for efficiently
obtaining this description, via adaptive random sampling of the performance
(running time, memory consumption, or any other profileable numerical quantity)
of a given algorithm on some low-dimensional rectangular grid of inputs. The
formal correctness is proven under reasonable assumptions on the algorithm
under consideration; and the approach's practical benefit is demonstrated by
predicting for which observer positions and viewing directions an occlusion
culling algorithm yields a net performance benefit or loss compared to a simple
brute force renderer.
"
36,"Ambient Isotopic Meshing of Implicit Algebraic Surface with
  Singularities","  A complete method is proposed to compute a certified, or ambient isotopic,
meshing for an implicit algebraic surface with singularities. By certified, we
mean a meshing with correct topology and any given geometric precision. We
propose a symbolic-numeric method to compute a certified meshing for the
surface inside a box containing singularities and use a modified
Plantinga-Vegter marching cube method to compute a certified meshing for the
surface inside a box without singularities. Nontrivial examples are given to
show the effectiveness of the algorithm. To our knowledge, this is the first
method to compute a certified meshing for surfaces with singularities.
"
37,"A Distributed Software Architecture for Collaborative Teleoperation
  based on a VR Platform and Web Application Interoperability","  Augmented Reality and Virtual Reality can provide to a Human Operator (HO) a
real help to complete complex tasks, such as robot teleoperation and
cooperative teleassistance. Using appropriate augmentations, the HO can
interact faster, safer and easier with the remote real world. In this paper, we
present an extension of an existing distributed software and network
architecture for collaborative teleoperation based on networked human-scaled
mixed reality and mobile platform. The first teleoperation system was composed
by a VR application and a Web application. However the 2 systems cannot be used
together and it is impossible to control a distant robot simultaneously. Our
goal is to update the teleoperation system to permit a heterogeneous
collaborative teleoperation between the 2 platforms. An important feature of
this interface is based on different Mobile platforms to control one or many
robots.
"
38,On the Complexity of Smooth Spline Surfaces from Quad Meshes,"  This paper derives strong relations that boundary curves of a smooth complex
of patches have to obey when the patches are computed by local averaging. These
relations restrict the choice of reparameterizations for geometric continuity.
In particular, when one bicubic tensor-product B-spline patch is associated
with each facet of a quadrilateral mesh with n-valent vertices and we do not
want segments of the boundary curves forced to be linear, then the relations
dictate the minimal number and multiplicity of knots: For general data, the
tensor-product spline patches must have at least two internal double knots per
edge to be able to model a G^1-conneced complex of C^1 splines. This lower
bound on the complexity of any construction is proven to be sharp by suitably
interpreting an existing surface construction. That is, we have a tight bound
on the complexity of smoothing quad meshes with bicubic tensor-product B-spline
patches.
"
39,A Neural Network Classifier of Volume Datasets,"  Many state-of-the art visualization techniques must be tailored to the
specific type of dataset, its modality (CT, MRI, etc.), the recorded object or
anatomical region (head, spine, abdomen, etc.) and other parameters related to
the data acquisition process. While parts of the information (imaging modality
and acquisition sequence) may be obtained from the meta-data stored with the
volume scan, there is important information which is not stored explicitly
(anatomical region, tracing compound). Also, meta-data might be incomplete,
inappropriate or simply missing.
  This paper presents a novel and simple method of determining the type of
dataset from previously defined categories. 2D histograms based on intensity
and gradient magnitude of datasets are used as input to a neural network, which
classifies it into one of several categories it was trained with. The proposed
method is an important building block for visualization systems to be used
autonomously by non-experts. The method has been tested on 80 datasets, divided
into 3 classes and a ""rest"" class.
  A significant result is the ability of the system to classify datasets into a
specific class after being trained with only one dataset of that class. Other
advantages of the method are its easy implementation and its high computational
performance.
"
40,"Feynman Algorithm Implementation for Comparison with Euler in a Uniform
  Elastic Two-Layer 2D and 3D Object Dynamic Deformation Framework in OpenGL
  with GUI","  We implement for comparative purposes the Feynman algorithm within a
C++-based framework for two-layer uniform facet elastic object for real-time
softbody simulation based on physics modeling methods. To facilitate the
comparison, we implement initial timing measurements on the same hardware
against that of Euler integrator in the softbody framework by varying different
algorithm parameters. Due to a relatively large number of such variations we
implement a GLUI-based user-interface to allow for much more finer control over
the simulation process at real-time, which was lacking completely in the
previous versions of the framework. We show our currents results based on the
enhanced framework. The two-layered elastic object consists of inner and outer
elastic mass-spring surfaces and compressible internal pressure. The density of
the inner layer can be set differently from the density of the outer layer; the
motion of the inner layer can be opposite to the motion of the outer layer.
These special features, which cannot be achieved by a single layered object,
result in improved imitation of a soft body, such as tissue's liquid
non-uniform deformation. The inertial behavior of the elastic object is well
illustrated in environments with gravity and collisions with walls, ceiling,
and floor. The collision detection is defined by elastic collision penalty
method and the motion of the object is guided by the Ordinary Differential
Equation computation. Users can interact with the modeled objects, deform them,
and observe the response to their action in real-time and we provide an
extensible framework and its implementation for comparative studies of
different physical-based modeling and integration algorithm implementations.
"
41,"Personal applications, based on moveable / resizable elements","  All the modern day applications have the interface, absolutely defined by the
developers. The use of adaptive interface or dynamic layout allows some
variations, but even all of them are predetermined on the design stage, because
the best reaction (from designer's view) on any possible users' movement was
hardcoded. But there is a different world of applications, totally constructed
on moveable / resizable elements; such applications turn the full control to
the users. The crucial thing in such programs is that not something but
everything must become moveable and resizable. This article describes the
features of such applications and the algorithm behind their design.
"
42,Physical Modeling Techniques in Active Contours for Image Segmentation,"  Physical modeling method, represented by simulation and visualization of the
principles in physics, is introduced in the shape extraction of the active
contours. The objectives of adopting this concept are to address the several
major difficulties in the application of Active Contours. Primarily, a
technique is developed to realize the topological changes of Parametric Active
Contours (Snakes). The key strategy is to imitate the process of a balloon
expanding and filling in a closed space with several objects. After removing
the touched balloon surfaces, the objects can be identified by surrounded
remaining balloon surfaces. A burned region swept by Snakes is utilized to
trace the contour and to give a criterion for stopping the movement of Snake
curve. When the Snakes terminates evolution totally, through ignoring this
criterion, it can form a connected area by evolving the Snakes again and
continuing the region burning. The contours extracted from the boundaries of
the burned area can represent the child snake of each object respectively.
Secondly, a novel scheme is designed to solve the problems of leakage of the
contour from the large gaps, and the segmentation error in Geometric Active
Contours (GAC). It divides the segmentation procedure into two processing
stages. By simulating the wave propagating in the isotropic substance at the
final stage, it can significantly enhance the effect of image force in GAC
based on Level Set and give the satisfied solutions to the two problems.
Thirdly, to support the physical models for active contours above, we introduce
a general image force field created on a template plane over the image plane.
This force is more adaptable to noisy images with complicated geometric shapes.
"
43,Image Sampling with Quasicrystals,"  We investigate the use of quasicrystals in image sampling. Quasicrystals
produce space-filling, non-periodic point sets that are uniformly discrete and
relatively dense, thereby ensuring the sample sites are evenly spread out
throughout the sampled image. Their self-similar structure can be attractive
for creating sampling patterns endowed with a decorative symmetry. We present a
brief general overview of the algebraic theory of cut-and-project quasicrystals
based on the geometry of the golden ratio. To assess the practical utility of
quasicrystal sampling, we evaluate the visual effects of a variety of
non-adaptive image sampling strategies on photorealistic image reconstruction
and non-photorealistic image rendering used in multiresolution image
representations. For computer visualization of point sets used in image
sampling, we introduce a mosaic rendering technique.
"
